created_at,lt,lb,kt,km,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,url,deskripsi,kota
2023-06-07,113,85,2,1,0,1,"Ungaran, Semarang",SHM,2200.0,Selatan,970000000,https://www.rumah123.com/properti/semarang/hos13886711/,"DIJUAL rumah Dliwang, dekat Ungaran Square, Kabupaten Semarang, Jawa Tengah. Lokasi sekitar 5 menit dari Ungaran Square; 8 menit dari pintu tol Ungaran.",Semarang
2023-06-07,96,125,4,3,0,2,"Tanah Mas, Semarang",SHGB,2200.0,Selatan,1760000000,https://www.rumah123.com/properti/semarang/hos13809354/,"Rumah lokasi di Tanah Mas, dekat dengan pusat kota Semarang. Ke Bandara A Yani cuma 8 menit. Stasiun Tawang 11 menit. The Park Mall 13 menit. Simpang Lima 15 menit. RS Columbia Asia 15 menit.",Semarang
2023-06-07,120,65,2,1,3,3,"Gunung Pati, Semarang",SHM,1300.0,Selatan,500000000,https://www.rumah123.com/properti/semarang/hos13531651/,Gunung Pati nempel Jl.Raya Utama Mangunsari. Harga mulai 500jt-an (sisa 2 unit),Semarang
2023-06-07,90,65,3,1,0,1,"Kalicari, Semarang",SHM,1300.0,,650000000,https://www.rumah123.com/properti/semarang/hos13731084/,SHM-Pegang Sendiri. Akses Tol Gayamsari. Bebas banjir. Jalan masuk 2 mobil.,Semarang
2023-06-07,105,85,2,2,0,1,"Tembalang, Semarang",SHM,2200.0,Barat Daya,950000000,https://www.rumah123.com/properti/semarang/hos12548417/,Dijual Rumah di Pandanaran Hills Tembalang.,Semarang
2023-06-07,85,30,2,1,2,2,"Tembalang, Semarang",SHM,1300.0,Timur,590000000,https://www.rumah123.com/properti/semarang/hos13581719/,CLUSTER INARA BULUSAN TEMBALANG UNDIP. Fasilitas: Kolam renang. One gate system. Playground. Dll.,Semarang
2023-06-07,288,128,3,1,0,0,"Semarang Tengah, Semarang",SHM,1300.0,Selatan,450000000,https://www.rumah123.com/properti/semarang/hos12966420/,Rumah nyaman asri ditengah kota. Aset Lelang powered by BRI.,Semarang
2023-06-07,116,200,3,2,1,1,"Ungaran Timur, Semarang",SHM,5500.0,Barat,1200000000,https://www.rumah123.com/properti/semarang/hos12926299/,Rumah Siap Huni dekat Exit tol Ungaran & RSUD Ungaran. Aset Lelang powered by BRI.,Semarang
2023-06-07,218,96,2,1,1,1,"Tembalang, Semarang",SHM,1300.0,Timur,1120000000,https://www.rumah123.com/properti/semarang/hos12899405/,Rumah Baru Kondisi Kosong Hook. Aset Lelang powered by BRI.,Semarang
2023-06-07,126,110,2,1,1,1,"Tembalang, Semarang",SHM,1300.0,Timur,1130000000,https://www.rumah123.com/properti/semarang/hos12899163/,Rumah Baru Kondisi Kosong View Kota Semarang. Aset Lelang powered by BRI.,Semarang
2023-06-07,80,80,2,1,0,1,"Pedurungan, Semarang",SHM,1300.0,,399000000,https://www.rumah123.com/properti/semarang/hos13717540/,Rumah SHM Murah SIap Huni di Pedurungan Semarang Timur. Lokasi Dekat ke Pizza HUT Majapahit.,Semarang
2023-06-07,132,52,2,1,0,1,"Mijen, Semarang",SHM,1300.0,,540000000,https://www.rumah123.com/properti/semarang/hos13800247/,Rumah baru 1 Lantai. Jl. Raya Tempel Jatisari Mijen. Jalan tembus Pasar Ace - Wonolopo - Pasar Mijen.,Semarang
2023-06-07,296,210,4,4,0,0,"Semarang Barat, Semarang",SHM,900.0,,1700000000,https://www.rumah123.com/properti/semarang/hos13790370/,"Jumlah rumah kontrakan 4 pintu, dimana setiap rumah kontrakan terdiri dari: R.Tamu, Kamar Tidur, R Keluarga/makan, Dapur & Kamar Mandi.",Semarang
2023-06-07,121,65,2,1,2,2,"Gunung Pati, Semarang",SHM,1300.0,Selatan,500000000,https://www.rumah123.com/properti/semarang/hos13706863/,Siap huni rumah impian di Cluster Inara.,Semarang
2023-06-07,60,30,2,1,0,1,"Ungaran Timur, Semarang",SHM,1300.0,,230000000,https://www.rumah123.com/properti/semarang/hos13835325/,SHM-Pegang Sendiri. Akses Exit Tol Ungaran. Bebas banjir. Jalan masuk 2 mobil.,Semarang
2023-06-07,212,300,6,3,0,4,"Ungaran Timur, Semarang",SHM,2200.0,,1900000000,https://www.rumah123.com/properti/semarang/hos13672339/,SHM-Pegang Sendiri. Akses Exit Tol Ungaran. Bebas banjir. Jalan masuk 2 mobil.,Semarang
2023-06-07,158,150,3,2,1,1,"Ngaliyan, Semarang",SHGB,2200.0,Utara,840000000,https://www.rumah123.com/properti/semarang/hos13656353/,"Rumah Bagus di Wates Ngaliyan. Alamat: Dekat Jl Wates, Kec. Ngaliyan, Kota Semarang, Jawa Tengah 50188. Rumah siap huni di Ngaliyan. Udara sejuk, nyaman. Jalan lebar bs 2 mobil. View oke.",Semarang
2023-06-07,126,41,2,1,3,3,"Sambiroto, Semarang",SHM,1300.0,Timur,700000000,https://www.rumah123.com/properti/semarang/hos13661163/,"Selangkah JALAN RAYA UTAMA sambiroto. Nempel Kampus STIKES KARYA HUSADA sambiroto, Perum Aspol, DIKLAT PLN. Dekat kampus UNIMUS, SMPN 29, SMAN 15. DEKAT KE GAYA SWALAYAN Kedungmundu, SUPERINDO kedungmundu. DEKAT FASILITAS UMUM LAINYA DI KOTA SEMARANG.",Semarang
2023-06-07,117,50,2,1,1,0,"Ungaran Barat, Semarang",SHM,1300.0,Timur,460000000,https://www.rumah123.com/properti/semarang/hos13493817/,"Jalan Depan Bisa Simpangan Mobil, Bebas Banjir, Udara Sejuk, Lingkungan Aman Nyaman Dan Tenang. Security 24 Jam, Perumahan Cluster One Gate System.
Lokasi Dekat Terminal Sisemut, Dekat Balemong, Dekat Minimarket, Tempat Ibadah, Sekolah, Pintu Masuk Tol Ungaran, Pasar, Rumah Sakit, Dll",Semarang
2023-06-07,88,60,2,1,0,1,"Tembalang, Semarang",SHM,1300.0,Utara,575000000,https://www.rumah123.com/properti/semarang/hos11026701/,"Security 24 Jam, Fasilitas Ada Children Playground. Cluster One Gate System, Kontur Datar Tidak Naik Turun, Bebas Banjir, Lingkungan Aman Nyaman Dan Tenang, Lokasi Perumahan Dekat Jalan Elang Raya Mangunharjo Kec Tembalang. Lokasi Rumah Dekat Rsud Ketileng, Minimarket, Spbu, Sekolah, Tempat Ibadah, Pasar Tradisional, Ke Undip Tembalang Hanya 20 Menit, Ke Unimus Hanya 10 Menit. Ke Pusat Kota Semarang 15 Menit.",Semarang
2023-06-07,129,125,3,2,0,1,"Krapyak, Semarang",SHM,1300.0,Selatan,600000000,https://www.rumah123.com/properti/semarang/hos13658527/,"Rumah strategis dekat kantor Samsat, Bandara, Perkantoran, Sekolah, Rumah Sakit, Pasar Tradisional, dan Fasilitas umum lainnya. Bebas banjir, lingkungan aman, ada portal. Harga 600 jt nego.",Semarang
2023-06-07,135,100,2,1,0,1,"Semarang Barat, Semarang",SHM,1300.0,Timur,900000000,https://www.rumah123.com/properti/semarang/hos13880461/,"Rumah strategis dekat kantor Samsat, Bandara, Perkantoran, Sekolah, Rumah Sakit, Pasar Tradisional, dan Fasilitas umum lainnya. Bebas banjir, lingkungan aman, ada portal.",Semarang
2023-06-07,84,44,2,1,0,1,"Pedurungan, Semarang",SHM,1300.0,,475000000,https://www.rumah123.com/properti/semarang/hos13814711/,"Rumah desain Limasan modern, akses lebar dan mudah, spek premium, dekat ke jalan raya Woltermonginsidi, lingkungan sudah padat dan terbentuk. Dekat dengan fasum publik, konsep bayar yang fleksibel.",Semarang
2023-06-07,160,55,2,1,2,2,"Mijen, Semarang",SHM,900.0,Timur,450000000,https://www.rumah123.com/properti/semarang/hos13417041/,Rumah mewah idaman jadi hunian. Lokasi mijen semarang barat. 3 menit jln raya. Jln lebar papasan mobil. Dekat dengan banyak fasum karena dekat jalan raya.,Semarang
2023-06-07,107,70,3,2,0,1,"Pedurungan, Semarang",SHM,2200.0,Selatan,700000000,https://www.rumah123.com/properti/semarang/hos12331496/,"Dijual Rumah Siap Huni di Graha Mutiara Suhada Semarang, jalan lebar simpangan 2 mobil, bebas banjir, lokasi strategis dekat 4 kampus di arteri Soekarno Hatta, dekat pasar dan minimarket, 10 menit ke gerbang tol Gayamsari, posisi rumah hook hadap Selatan, kitchen set, full renov tahun 2020.",Semarang
2023-06-06,299,250,3,3,0,4,Pedurungan,SHM,1300.0,,1500000000,"Rumah SHM di Gemah, Pedurungan, Semarang | Rumah123.com","Akses Tol Gayamsari & stasiun Tawang, bebas banjir, jalan masuk 2 mobil",Semarang
2023-06-06,522,250,5,3,0,1,Pudak Payung,SHGB,2200.0,Utara,3500000000,Rumah Mewah Banting Harga Lokasi Pudakpayung Kota Semarang | Rumah123.com,"Lingkungan yang sejuk, asri, dan menenangkan membuat waktu istirahat anda di rumah menjadi semakin berkualitas",Semarang
2023-06-06,136,100,2,2,0,2,Mijen,SHM,3500.0,Barat Daya,2400000000,"Rumah 2 Lantai Bagus di Bsb City, Mijen, Semarang | Rumah123.com","Sumber air PAM, Akses jalan masuk 2 mobil, bebas banjir",Semarang
2023-06-06,223,138,4,2,2,1,Tembalang,SHGB,2200.0,Utara,2600000000,"Rumah Lelang Bri, Tembalang, Semarang | Rumah123.com",Aset Lelang powered by BRI,Semarang
2023-06-06,220,440,4,4,1,2,Candi Golf,SHGB,3500.0,Utara,6000000000,CANDI GOLF | Rumah123.com,"Dijual rumah baru 2,5 lantai di Candi Golf Semarang. Kamar tidurnya besar dan ada kamar mandi dalam semua.",Semarang
2023-06-06,144,200,3,3,0,2,Tembalang,SHM,11000.0,Tenggara,3000000000,rumah mewah di Citragrand TEMBALANG | Rumah123.com,"Dijual rumah mewah di Citragrand. Full furnished dan elektronik mewah.
",Semarang
2023-06-06,600,400,6,3,0,6,Semarang Barat,SHM,11000.0,,4200000000,"Rumah Mewah Dan Nyaman Akses Strategis Dekat Tol di Tawangsari, Semarang | Rumah123.com","Akses dekat dengan tol krapyak dan stasiun poncol,Sumber air bisa pam dan sumur",Semarang
2023-06-06,264,330,4,3,1,2,Candi Golf,SHM,7700.0,Timur Laut,8500000000,CANDI GOLF | Rumah123.com,"Ada Swimming pool, Ada view, full furnished",Semarang
2023-06-06,280,240,4,3,2,2,Tembalang,SHM,5500.0,Barat,6000000000,RUMAH CANDI GOLF MEWAH 2 LANTAI DI KAWASAN ELIT CANDI GOLF | Rumah123.com,Di jual rumah 2 lantai di Candi Golf Semarang,Semarang
2023-06-06,264,330,3,3,2,2,Jangli,SHGB,5500.0,Utara,7900000000,"Dijual Rumah Graha Candi Golf, Tembalang, Swimm Pool, View, Semarang | Rumah123.com","DIJUAL rumah Graha Candi Golf, Tembalang, swimm pool, view, Semarang. Lokasi sekitar 10 menit dari Simpang Lima; 5 menit dari Semarang Multinasional School, Singapore International School, 5 menit dari Bina Bangsa School, Mondial School, 10 menit dari Permata Bangsa School. Spesifikasi rumah: sertifikat HGB, luas tanah 264 m2 (10 x 26), luas bangunan sekitar 330 m2, hadap............Fasilitas: 3 kamar tidur + 1 kamar tidur pembantu, 3 kamar mandi + 1 kamar mandi pembantu, listrik PLN 5500 watt, air sumur, garasi 2 mobil, carport kapasitas 2 mobil, canopy, fully furnished, swimming pool pribadi.",Semarang
2023-06-06,407,350,5,3,2,2,Jangli,SHM,5500.0,Utara,9500000000,Rumah Jangli Posisi Hook Cocok Untuk Resto DI Jangli Raya | Rumah123.com,"Dijual Rumah di Jangli Raya dekat Kasipah, Jalan depan dan samping sangat lebar (jalan raya), Cocok untuk rumah tinggal, usaha kuliner, kantor, dll",Semarang
2023-06-06,374,360,6,3,1,2,Semarang Barat,SHM,1300.0,Timur,4000000000,Rumah Besar Dekat Samsat Hanoman | Rumah123.com,"Rumah dekat kantor Samsat Hanoman, 3 menit bandara, berada di pusat kota. Dekat lokasi perkantoran, sekolah, mall, Rumah Sakit,Klinik kesehatan, universitas,dan berbagai fasilitas umum lainnya. Cocok untuk hunian pribadi keluarga besar,mess atau rumah kost. Pas juga untuk usaha karena berada di jln besar dan dekat perkantoran dan industri. Bebas banjir, lingkungan sudah terbentuk.Harga 4 M nego.",Semarang
2023-06-06,129,129,4,2,2,1,Majapahit,SHM,2200.0,,2970000000,Rumah 2 Lantai di Lokasi yg tidak terlalu jauh dari pusat kota | Rumah123.com,"Rumah nyaman, Dekat jalan besar, Dekat Telogosari, Banyak tempat makan disekitar",Semarang
2023-06-06,414,120,3,2,0,1,Ngesrep,SHM,1300.0,Selatan,1500000000,Rumah di Ngesrep Barat Semarang Tanah Luas cocok untuk Investasi | Rumah123.com,"Dijual Rumah lama di Ngesrep Barat Semarang, cocok untuk investasi dibangun rumah atau rumah kos, lokasi strategis, jalan lebar, bebas banjir, 300 mtr ke King Burger dan SPBU Gombel, dekat Kampus Undip Tembalang, 5 menit ke gerbang tol Tembalang dan Jatingaleh.Silahkan hubungi kami untuk informasi lebih lanjut.",Semarang
2023-06-06,120,75,2,1,0,1,Tembalang,SHM,2200.0,Utara,1200000000,Rumah Siap Huni di Pandanaran Hills Semarang | Rumah123.com,"Dijual rumah siap huni di perumahan elit Tembalang, fasilitas Club House dan kolam renang, jalan lebar, one gate system, cctv, keamanan 24 jam, terletak di dataran tinggi, bebas banjir, 10 menit ke kampus Undip Tembalang, 10 menit ke gerbang tol Tembalang, 20 menit ke Simpang Lima Semarang, dekat sekolah, kampus, pasar, pusat perbelanjaan dan kuliner.",Semarang
2023-06-06,100,150,3,2,0,1,Semarang Tengah,SHM,2200.0,Timur,700000000,Rumah 2 Lantai Bagus hadap Timur dekat pusat kuliiner | Rumah123.com,"Dekat dengan sekolah, mall, pusat kuliner, mini market, dan air minum biru",Semarang
2023-06-06,309,200,3,2,1,4,Bawen,SHM,3500.0,Selatan,1000000000,Rumah Cakep | Rumah123.com,"Rumah dijual beserta perabot yg nempel, Lokasi strategis di Perum Griya Permata Bawen., Dekat jalan raya Bawen-Ambarawa..sekitar 300m",Semarang
2023-06-06,200,270,4,3,0,2,Tembalang,SHM,3500.0,Barat Daya,3400000000,"CITRASUN GARDEN BUKIT SARI, RUMAH 2 LANTAI DI CITRASUN SEMARANG | Rumah123.com",Dijual Rumah di Citrasun Garden Banyumanik Semarang,Semarang
2023-06-06,72,104,3,2,0,1,Simongan,SHM,2200.0,Barat,1200000000,Paramount Village | Rumah123.com,"Dijual rumah di Paramount Village, Simongan Semarang",Semarang
2023-06-06,72,72,2,1,1,1,Ngaliyan,SHM,1300.0,Timur,550000000,Ngaliyan Perum Permatapuri Rumah Bagus Siap Huni | Rumah123.com,"Dijual rumah hunian di Perumahan Elit Permata Puri Ngaliyan. LT 75 / LB 75 (full bangunan), Jl. Bukit Wato-Wato IV, Perum. Permata Puri, Ngaliyan, Semarang.",Semarang
2023-06-06,267,200,3,2,2,2,Pleburan,SHM,2200.0,Utara,4250000000,"Rumah 1,5 lantai daerah Pleburan Semarang Tengah | Rumah123.com",Dijual Rumah daerah Pleburan Semarang Tengah Kota Semarang,Semarang
2023-06-06,60,45,2,1,0,1,Mijen,SHM,900.0,Barat,325000000,Dijual Rumah Mewah di Perumahan Graha Pesona Jatisari Semarang | Rumah123.com,"Dijual Rumah Indah Mewah, bebas banjir, 15 menit ke Unika Soegijapranata BSB",Semarang
2023-06-06,124,60,2,2,3,3,Semarang Barat,SHM,1300.0,Timur,700000000,Nilai invest tinggi 2 lantai ngaliyan semarang barat | Rumah123.com,"3 MENIT JLN RAYA NGALIYAN SEMARANG BARAT, Dekat jln raya pasti dekat berbagai macam fasum, Dekat MALL BSB City",Semarang
2023-06-06,80,100,4,2,0,2,Banyumanik,SHM,2200.0,Barat,850000000,Rumah 2lt di belakang Masjid Assalam Ngesrep Barat | Rumah123.com,Rumah 2 Lantai,Semarang
2023-06-06,80,100,4,2,0,2,Ngesrep,SHM,4400.0,Timur,850000000,Rumah 2Lt di belakang Masjid Assalam Ngesrep Barat | Rumah123.com,"Rumah dibangun selain utk sendiri, bs sebagian di kontrakkan atau kerjasama reddoorz",Semarang
2023-06-06,146,55,2,1,2,2,Semarang Barat,SHM,1300.0,Timur,450000000,Rumah baru impian mijen semarang barat | Rumah123.com,Cluster Mijen-BSB Semarang,Semarang
2023-09-18,81,45,2,1,0,2,Semarang Timur,SHM,1300.0,,340000000,https://www.rumah.com/listing-properti/dijual-rumah-ready-plamongan-mundosari-oleh-bambang-haryono-22039942,Pembangunan Rumah Ready Lokasi samping Plamongan/ belakang RS Pelita Anugrah/SPBU Rumah type 45 Luas tanah 80-116 m² bentuk Limasan mewah Lantai granit Rumah tinggi sejuk Carport bisa untuk parkir 2 mobil besar Kelebihan : Lokasi datar 1 menit JNE ( 400 m) 2 menit MTS/MA (500 m) 2 menit SMK Bina Nusantara (350 m) 3 menit belakang SPBU ( 600 m) 3 menit Pasar Mranggen 4 menit RS Pelita Anugrah 4 menit PT SAI Garmen /Apparel 5 menit Transmart Majapahit 5 menit Central City Harga promo saat proses pembangunan Harga KPR sama dgn harga cash. KPR Dibantu sampai ACC. Silakan hubungi WA. Trimakasih,Semarang
2023-09-17,491,300,6,4,0,0,Banyumanik,SHM,3300.0,,2800000000,https://www.rumah.com/listing-properti/dijual-rumah-asri-di-bukit-sari-semarang-oleh-erri-16546195,"Lokasi jl Bukit Kenanga, strategis, dekat kelurahan Sumurboto Tembalang, dekat jl utama Bukit Sari Raya, dekat Undip
Akses jalan bisa lewat Bukit Sari dan Tembalang.
Dekat pintu tol Tembalang
Luas tanah 491 luas bangunan 300.
Kmr tdr 6 +1 kmr mandi 4+1. Listrik 3300, hm. Rumah cantik terawat
Hrg 3M nego

Info lebih lanjut
Call/wa 0*****",Semarang
2023-08-29,96,110,3,2,0,1,Ngaliyan,SHM,1300.0,,850000000,https://www.rumah123.com/properti/semarang/hos14621523/,"Lt 96 Lb 110  Kt 3
",Semarang
2023-08-29,240,450,5,4,2,4,Semarang Timur,SHM,7700.0,Selatan,7600000000,https://www.rumah123.com/properti/semarang/hos14574754/,Swiming Pool Roof Top Kitchen,Semarang
2023-09-19,80,80,2,2,1,0,Semarang Barat,SHM,1300.0,Barat,325000000,https://www.rumah123.com/properti/semarang/hos14826351/,Jual Rumah di Beringin Permai Ngaliyan Semarang Harga 325 jt (nego tipis) Spek : Luas Tanah 80 m² (full bangunan) 2 kamar tidur 2 kamar mandi Dapur Tempat jemuran Air Artetis 24 jam lancar Ada tandon bawah  Keunggulan :Dekat Masjid Dekat Jalan Raya Wates,Semarang
2023-09-19,125,100,3,2,0,2,Tembalang,SHM,1300.0,,1450000000,https://www.rumah123.com/properti/semarang/hos14826091/,"DE VILLA TIRTOAGUNG Jl. Klentengsari, Tembalang, Semarang Kota (Samping Al Azhar) • Lokasi Premium • American Classic • Material High Quality • Carport 2 Mobil • Hanya 5 Unit #Special_Type_BALCONY Tipe 100 m² SHM 125 m² K. Tidur [3] K. Mandi [2] HARGA CASH 1.45 Milyar Portofolio Project Cluster Griya Banyumanik, De Villa Jangli, De Villa Kedungmundu. KEUNGGULAN LOKASI - Lingkungan Sudah Jadi Kawasan Elite - Lokasi Strategis Samping Al Azhar - Dekat Graha Estetika - Dekat Akses Tol Banyumanik/Tembalang - Dekat Undip - Dekat Unpand - Dekat Polines Jika Bapak/Ibu Tertarik bisa langsung hubungi kami.
",Semarang
2023-09-09,213,170,4,2,1,1,"Pedurungan, Semarang",SHM,2200.0,,1500000000,https://www.olx.co.id/item/dijual-rumah-strategis-pusat-kota-iid-902188952,"dijual rumah lokasi strategis 10 menit dari simpang 5/tengah kota, akses dekat sekali dengan RS, pasar, mall dan pintu tol gayamsari, lebar jalan 6 meter, rumah berhadapan dengan masjid, Bebas banjir, HM, luas tanah 213 m2, luas bangunan 170 m2, 4 kamar tidur ,2 kamar mandi ,listrik 2.200 W, air PDAM ,Tilp+ wifi .",Semarang
2023-09-19,130,130,4,1,0,0,Semarang Timur,SHM,450.0,,250000000,https://www.olx.co.id/item/dijual-rumah-sederhana--iid-907709249,"DIJUAL..Turun harrrgaaaa..Yang mau nambah aset..Investasi jangka panjang..Bisa buat kos kos an..Masih layak ditempati..5 menit ke Simpang 53 menit ke RS Pantiwilasa Citarum/Dr. CiptoDijual rumah daerah Kanalsari BaratSemarang Timur..Luas 102,25 m2Panjang 14,30Lebar 7,15K Tidur 4K Mandi 1Listrik 450 wattAir pam dan sumur..SHM..Dijual 250 juta..",Semarang
2023-09-19,85,72,3,2,0,2,Semarang Selatan,SHM,2200.0,,725500000,https://www.olx.co.id/item/rumah-istimewa-pedurungan-7285-iid-907034524,"De Villa Zebra Hunian 2lt Istimewa desain Modern Lokasi strategis kualitas terbaik. Lokasi Jalan Zebra, Pedurungan - Semarang Spesifikasi Type Balkon 2lantai :LB 72 | LT 85 | SHM | Lantai 2 | K. Tidur 3 | K. Mandi 2 | Kanopi Balkon | R. Tamu + R. Keluarga | Dapur | Listrik 2200w | Carport 2mobil | Air PDAM Keistimewaan Lokasi :
Portofolio Project Cluster Griya Banyumanik, De Villa Jangli, De Villa Kedungmundu.
KEUNGGULAN LOKASI
- Lingkungan Sudah Jadi Nyaman Bebas Banjir
- Lokasi Strategis 200 Meter Jln Majapahit
- Akses Simpangan Mobil
- Dekat Hotel Horison Nindya
- Dekat Pizza Hut Majapahit
- Dekat Swalayan ADA Fatmawati
- Dekat Gor Manunggal Jati
- 5 Menit RSUD Wongsonegoro
- 5 Menit UNIMUS
- 8 Menit Tol Gayamsari
- 15 Menit Simpang Lima",Semarang
2023-09-19,130,100,3,2,0,2,Tembalang,SHM,2200.0,,1385000000,https://www.olx.co.id/item/rumah-dekat-undip-tembalang-iid-907034943,"Persembahan dari de villa group

"" De Villa Tirto Agung""

Hunian Impian Desain Modern kualitas terbaik spek Berkelas.

Lokasi :

Nempel Sekolah Al Azhar, Tirto Agung. Banyumanik - Kota Semarang

Tersedia Type Balcony 2lantai :

- LB 100

- LT 123m - 135m

- SHM

- Lantai 2

- K. Tidur 3

- K. Mandi 2

- R. Tamu

- R. Keluarga

- Dapur

- Listrik 2200W

- Carport 2mobil

Free:

- Balcon + pagar keliling

- Tandon 2unit

- Pagar rumah Otomatis

- CCTV 2 channel

- Smart door lock

Keistimewaan Lokasi :

- Nempel sekolahAl Azhar Tirto Agung

- Hanya 500m dr Exit tol tirto agung

- Hanya 600m dr taman tirto agung

- Hanya 1KM dr SPBU UNDIP Tembalang

- Hanya 1,5KM dr UNDIP Tembalang",Semarang
2023-08-24,70,65,3,2,0,1,Semarang Tengah,SHM,2200.0,,642000000,https://www.olx.co.id/item/rumah-pedurungan-dekat-transmart-gor-manunggal-jati-majapahit-iid-905299266,"Rumah 2 Lantai Mini Cluster RAISHTOWN HOUSE Majapahit Pedurungan Kota Semarang

Type bangunan 65 & 80 M2

Luas tanah 66, 70 & 85 M2

3 KT

2 KM

Dapur

Ruang Tamu

Ruang Keluarga

Smart Home

Lantai granit

Air Artetis

Listrik 2200

Free Wifie indihome1 Tahun

SHM Ready

IMB dan PBB lengkap

Harga 600 Jutaan.

Cash/Soft Cash/KPR

Spesifikasi:

Pondasi Batu Belah

Beton Bertulang

Dinding Bataringan Fin. Plestet Aci Cat

Lantai Granit

Rangka Atap Bajaringan

Atap Genteng Beton Flet

Sanitari Toto

Listrik 2200 Watt

Air Artetis

Keunggulan:

Lokasi Strategis Dekat Jalan Raya Majapahit

Berada di kawadan perumahan Elit

Selangkah Gor Manunggal Jati

Selangkah ke Showroom Nasmoco

5 Menit Tol Gayamsari

100 M dari Jalan Majapahit",Semarang
2023-09-06,84,65,2,1,0,1,"Sambiroto, Semarang",SHM,2200.0,,1150000000,https://www.olx.co.id/item/rumah-pandanaran-hills-tinggal-huni-iid-906476267,"Spesifikasi

LT : 84

LB : 45 -> extended to +- 65-70m2

SHM

2 Kamar Tidur

1 Kamar Mandi

Ruang tamu

Dapur

Listrik 2200

Air PDAM & Air Tis central

*Full interrior :*

- kitchen set full (sink blanco, kompor dan exhoust electrolux)

- Wall panel

- Lemari (built in)

- Kamar utama, lemari built in, meja rias, dipan include kasur latex

- Kamar anak, lemari non built in, dipan include kasur

- Deck TV

- 3 Sofa

- Meja ruang tamu

- Dropdown Ceiling

- Lampu hias gantung

- Ambience light

*Full Elektronik :*

- Waterheater

- 3 unit Ac

- 2 TV LED (55 inc ruang tamu & 40 inc kamar)

- Samsung mesin cuci frontload (new version, inventer dan tidak berisik)

- Samsung kulkas

- Closet updgrade to monobloc

- Wifi

- CCTV

- Water dispenser

- Coffee maker dolce gusto

- Samsung Oven (new version)

*Fasilitas Perumahan :*

- Kolam Renang anak dan Dewasa

- Lapangan tenis dan badminton

- Masjid

- Security 24jam

- One Gate

- CCTV 24 jam

*Bonus :*

Kolam ikan depan rumah + tanaman bonsai cantik

Siap langsung dihuni",Semarang
